level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1016	2551	-1	
2	1	1	0	0	0	1	14	993	2537	-1	
3	1	1	1	0	0	1	14	982	197	-1	
4	1	1	1	1	0	1	14	982	38	-1	
5	1	1	1	1	1	1	14	232	38	53.772018	sub-assemblies,
5	1	1	1	1	2	256	14	153	38	96.176331	allowing
5	1	1	1	1	3	431	14	57	30	95.951164	the
5	1	1	1	1	4	510	14	92	30	96.776352	work
5	1	1	1	1	5	623	18	34	26	96.882072	to
5	1	1	1	1	6	680	15	39	29	96.363365	be
5	1	1	1	1	7	741	14	120	38	96.348511	placed
5	1	1	1	1	8	883	24	42	20	96.229660	on
5	1	1	1	1	9	948	24	35	20	96.519501	as
4	1	1	1	2	0	1	67	981	45	-1	
5	1	1	1	2	1	1	67	92	38	95.587234	nearly
5	1	1	1	2	2	114	78	17	19	95.587234	a
5	1	1	1	2	3	153	68	191	37	92.899590	production
5	1	1	1	2	4	369	68	88	30	96.595879	basis
5	1	1	1	2	5	483	78	34	20	95.879242	as
5	1	1	1	2	6	543	68	160	38	95.879242	possible;
5	1	1	1	2	7	729	68	20	31	44.982872	7.
5	1	1	1	2	8	778	78	36	34	58.828449	e.,
5	1	1	1	2	9	839	67	143	39	96.485359	keeping
4	1	1	1	3	0	2	120	979	39	-1	
5	1	1	1	3	1	2	130	13	20	94.838387	a
5	1	1	1	3	2	37	120	105	34	95.996109	certain
5	1	1	1	3	3	174	120	84	30	88.789520	force
5	1	1	1	3	4	289	121	35	29	95.803909	of
5	1	1	1	3	5	354	131	75	19	95.803909	men
5	1	1	1	3	6	461	131	41	19	96.498116	on
5	1	1	1	3	7	535	121	79	30	96.498116	each
5	1	1	1	3	8	645	124	164	35	96.080956	separate,
5	1	1	1	3	9	843	121	138	30	0.000000	distinct
4	1	1	1	4	0	1	173	150	38	-1	
5	1	1	1	4	1	1	173	150	38	94.857307	operation.
3	1	1	2	0	0	2	226	982	305	-1	
4	1	1	2	1	0	33	226	950	39	-1	
5	1	1	2	1	1	33	227	30	29	86.321335	Tn
5	1	1	2	1	2	82	226	49	31	96.518875	the
5	1	1	2	1	3	150	227	153	38	96.851227	assembly
5	1	1	2	1	4	324	227	35	30	96.820015	of
5	1	1	2	1	5	379	227	79	30	96.301987	each
5	1	1	2	1	6	478	228	99	29	96.301987	Mark
5	1	1	2	1	7	598	228	89	29	93.694595	VIII
5	1	1	2	1	8	708	228	84	30	95.140388	tank
5	1	1	2	1	9	812	228	94	30	96.809120	there
5	1	1	2	1	10	927	238	56	20	96.821945	are
