level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1035	2914	-1	
2	1	1	0	0	0	7	5	1028	2908	-1	
3	1	1	1	0	0	25	5	1000	42	-1	
4	1	1	1	1	0	25	5	1000	42	-1	
5	1	1	1	1	1	25	20	84	20	96.549469	were
5	1	1	1	1	2	131	20	34	20	96.593788	so
5	1	1	1	1	3	188	10	136	37	95.904533	warped
5	1	1	1	1	4	345	9	74	31	96.518616	that
5	1	1	1	1	5	442	9	79	38	96.821976	they
5	1	1	1	1	6	543	9	66	29	96.388206	had
5	1	1	1	1	7	632	11	33	27	96.759804	to
5	1	1	1	1	8	688	8	38	30	96.765808	be
5	1	1	1	1	9	750	7	132	30	96.437263	surface
5	1	1	1	1	10	905	5	120	39	96.557549	ground
3	1	1	2	0	0	24	59	1001	39	-1	
4	1	1	2	1	0	24	59	1001	39	-1	
5	1	1	2	1	1	24	73	41	18	95.187317	on
5	1	1	2	1	2	85	62	78	31	95.187317	both
5	1	1	2	1	3	182	62	86	30	96.271484	sides
5	1	1	2	1	4	286	61	113	31	96.516693	before
5	1	1	2	1	5	418	61	80	37	96.422539	they
5	1	1	2	1	6	517	61	97	30	93.738220	could
5	1	1	2	1	7	634	61	38	29	95.966385	be
5	1	1	2	1	8	691	60	89	30	95.966385	used.
5	1	1	2	1	9	829	59	103	30	94.736115	There
5	1	1	2	1	10	951	68	74	20	96.974358	were
3	1	1	3	0	0	26	110	997	41	-1	
4	1	1	3	1	0	26	110	997	41	-1	
5	1	1	3	1	1	26	115	38	28	79.905746	22.
5	1	1	3	1	2	91	114	36	30	95.640549	of
5	1	1	3	1	3	150	115	90	29	96.000031	these
5	1	1	3	1	4	266	114	156	37	96.248375	required
5	1	1	3	1	5	448	113	53	30	96.123024	for
5	1	1	3	1	6	528	113	84	30	34.762733	each:
5	1	1	3	1	7	630	113	91	37	96.227165	tank,
5	1	1	3	1	8	748	111	135	38	96.494194	making
5	1	1	3	1	9	895	106	22	49	87.374969	a
5	1	1	3	1	10	952	110	71	30	87.374969	total
3	1	1	4	0	0	26	168	852	112	-1	
4	1	1	4	1	0	26	168	852	37	-1	
