level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	990	805	-1	
2	1	1	0	0	0	4	9	974	796	-1	
3	1	1	1	0	0	4	9	972	196	-1	
4	1	1	1	1	0	4	9	972	42	-1	
5	1	1	1	1	1	4	9	192	39	96.502892	extinguished
5	1	1	1	1	2	212	10	41	38	96.996422	by
5	1	1	1	1	3	269	10	55	30	96.467537	the
5	1	1	1	1	4	342	20	57	20	96.685822	use
5	1	1	1	1	5	418	10	36	30	96.475273	of
5	1	1	1	1	6	472	10	59	31	96.475273	fire
5	1	1	1	1	7	551	10	246	41	96.713379	extinguishers
5	1	1	1	1	8	817	10	159	38	96.713379	supplied
4	1	1	1	2	0	4	62	972	39	-1	
5	1	1	1	2	1	4	65	25	27	96.858757	to
5	1	1	1	2	2	41	62	45	31	96.858757	the
5	1	1	1	2	3	99	62	86	31	96.733871	tanks
5	1	1	1	2	4	200	62	50	30	95.902237	for
5	1	1	1	2	5	267	72	62	26	96.369148	any
5	1	1	1	2	6	346	72	195	29	94.414589	emergency
5	1	1	1	2	7	558	62	36	31	96.705360	of
5	1	1	1	2	8	611	62	68	31	96.249069	this
5	1	1	1	2	9	695	66	132	28	95.115944	nature.
5	1	1	1	2	10	869	63	107	30	96.162857	There
4	1	1	1	3	0	4	115	972	39	-1	
5	1	1	1	3	1	4	124	50	21	77.087288	was
5	1	1	1	3	2	66	125	34	19	96.884911	no
5	1	1	1	3	3	115	124	52	21	96.464279	one
5	1	1	1	3	4	182	118	31	27	96.545151	at
5	1	1	1	3	5	230	125	62	29	96.724609	any
5	1	1	1	3	6	307	115	78	32	96.387566	time
5	1	1	1	3	7	402	115	138	38	96.216904	injured
5	1	1	1	3	8	557	125	37	21	96.676491	or
5	1	1	1	3	9	610	115	165	39	95.962776	seriously
5	1	1	1	3	10	791	116	132	31	96.801086	burned
5	1	1	1	3	11	940	116	36	30	96.799789	in
4	1	1	1	4	0	5	168	553	37	-1	
5	1	1	1	4	1	5	177	49	28	96.999451	any
5	1	1	1	4	2	69	168	63	30	96.997154	fires
5	1	1	1	4	3	148	168	32	30	96.987564	of
