level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1030	1236	-1	
2	1	1	0	0	0	14	10	1011	1226	-1	
3	1	1	1	0	0	15	10	1010	699	-1	
4	1	1	1	1	0	18	10	1006	38	-1	
5	1	1	1	1	1	18	11	66	29	95.436905	and
5	1	1	1	1	2	104	11	164	37	95.436905	channels,
5	1	1	1	1	3	290	11	66	29	95.637268	and
5	1	1	1	1	4	376	21	17	19	96.505531	a
5	1	1	1	1	5	414	11	90	36	96.492920	large
5	1	1	1	1	6	526	10	154	37	96.148781	quantity
5	1	1	1	1	7	701	10	36	29	95.727211	of
5	1	1	1	1	8	756	10	56	30	96.730209	the
5	1	1	1	1	9	833	10	191	37	96.375847	equipment
4	1	1	1	2	0	18	61	1007	38	-1	
5	1	1	1	2	1	18	61	138	38	66.645363	carried,
5	1	1	1	2	2	187	62	80	30	96.631470	such
5	1	1	1	2	3	298	71	34	20	96.693886	as
5	1	1	1	2	4	362	62	93	36	95.857895	tools,
5	1	1	1	2	5	489	61	177	30	95.591530	Hotchkiss
5	1	1	1	2	6	698	71	93	27	96.283974	guns,
5	1	1	1	2	7	825	61	200	37	94.689468	camouflage
4	1	1	1	3	0	17	113	1007	37	-1	
5	1	1	1	3	1	17	116	82	34	96.108803	nets,
5	1	1	1	3	2	128	116	102	27	96.928268	water
5	1	1	1	3	3	258	123	87	27	96.065819	cans,
5	1	1	1	3	4	374	113	76	29	96.252350	bird
5	1	1	1	3	5	479	123	102	27	96.006798	cages,
5	1	1	1	3	6	612	113	78	29	96.006798	food
5	1	1	1	3	7	720	123	86	27	82.489784	cans,
5	1	1	1	3	8	837	113	187	37	96.614929	telescopes,
4	1	1	1	4	0	18	164	1007	38	-1	
5	1	1	1	4	1	18	164	194	38	92.866898	periscopes,
5	1	1	1	4	2	241	164	129	30	92.786522	festoon
5	1	1	1	4	3	397	165	115	37	95.537422	lamps,
5	1	1	1	4	4	541	165	208	37	96.293205	semaphores
5	1	1	1	4	5	788	165	66	29	92.290573	and
5	1	1	1	4	6	879	187	2	3	86.302368	.
5	1	1	1	4	7	893	164	132	30	96.107941	various
4	1	1	1	5	0	18	216	1006	40	-1	
5	1	1	1	5	1	18	217	93	29	95.912964	other
5	1	1	1	5	2	132	217	161	30	96.183762	sundries.
5	1	1	1	5	3	338	216	58	29	89.740242	All
5	1	1	1	5	4	418	216	152	30	96.637970	material
5	1	1	1	5	5	593	217	141	37	96.018250	shipped
5	1	1	1	5	6	757	216	88	40	96.475029	from
5	1	1	1	5	7	869	217	155	37	94.778595	England
4	1	1	1	6	0	17	268	1006	38	-1	
5	1	1	1	6	1	17	272	33	26	96.953300	to
5	1	1	1	6	2	65	268	66	30	96.864746	this
5	1	1	1	6	3	146	271	142	35	95.606354	country
5	1	1	1	6	4	301	278	67	20	95.302979	was
5	1	1	1	6	5	383	271	72	27	95.302979	sent
5	1	1	1	6	6	470	272	33	26	95.752556	to
5	1	1	1	6	7	519	269	141	29	96.543556	Raritan
5	1	1	1	6	8	675	268	143	30	96.529518	Arsenal
5	1	1	1	6	9	834	268	53	30	93.285179	for
5	1	1	1	6	10	902	272	121	33	91.674080	tempo-
4	1	1	1	7	0	17	311	1005	46	-1	
5	1	1	1	7	1	17	330	79	27	96.838646	rary
5	1	1	1	7	2	115	323	139	34	96.821320	storage,
5	1	1	1	7	3	275	320	54	29	93.171410	for
5	1	1	1	7	4	349	320	202	36	91.754868	reshipment
5	1	1	1	7	5	572	323	33	26	96.574821	to
5	1	1	1	7	6	626	320	89	29	96.108093	Rock
5	1	1	1	7	7	736	320	115	29	95.274445	Island
