level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1057	808	-1	
2	1	1	0	0	0	8	12	1045	796	-1	
3	1	1	1	0	0	49	12	546	39	-1	
4	1	1	1	1	0	49	12	546	39	-1	
5	1	1	1	1	1	49	13	40	30	93.297829	25
5	1	1	1	1	2	109	12	210	31	90.982086	sheet-metal
5	1	1	1	1	3	337	12	258	39	96.539055	straighteners,
3	1	1	2	0	0	49	63	681	40	-1	
4	1	1	2	1	0	49	63	681	40	-1	
5	1	1	2	1	1	49	65	41	31	96.814552	45
5	1	1	2	1	2	108	64	208	39	96.318214	machinists,
5	1	1	2	1	3	521	64	41	31	96.145988	30
5	1	1	2	1	4	585	63	145	39	96.145988	heaters,
3	1	1	3	0	0	51	116	766	42	-1	
4	1	1	3	1	0	51	116	766	42	-1	
5	1	1	3	1	1	51	118	39	31	85.639786	65
5	1	1	3	1	2	116	117	198	41	85.639786	specialists,
5	1	1	3	1	3	522	117	62	31	96.207054	100
5	1	1	3	1	4	609	116	208	38	96.789520	assemblers,
3	1	1	4	0	0	51	169	868	40	-1	
4	1	1	4	1	0	51	169	868	40	-1	
5	1	1	4	1	1	51	171	40	30	92.168533	30
5	1	1	4	1	2	111	170	153	39	91.459755	riveters,
5	1	1	4	1	3	522	170	62	31	95.817932	300
5	1	1	4	1	4	610	169	123	32	96.217209	skilled
5	1	1	4	1	5	757	169	162	38	96.632462	laborers,
3	1	1	5	0	0	52	223	715	39	-1	
4	1	1	5	1	0	52	223	715	39	-1	
5	1	1	5	1	1	52	224	40	30	91.427910	30
5	1	1	5	1	2	116	224	152	38	91.427910	buckers,
5	1	1	5	1	3	522	223	63	30	96.361801	200
5	1	1	5	1	4	606	223	161	37	96.361801	laborers,
3	1	1	6	0	0	9	283	1041	92	-1	
4	1	1	6	1	0	52	283	998	40	-1	
5	1	1	6	1	1	52	286	17	29	96.358086	8
5	1	1	6	1	2	87	285	107	31	29.115936	clerks
5	1	1	6	1	3	211	285	36	30	96.028931	in
5	1	1	6	1	4	263	285	57	31	96.028931	the
5	1	1	6	1	5	337	285	91	31	96.356346	office
5	1	1	6	1	6	446	285	190	38	96.053741	personnel,
5	1	1	6	1	7	654	283	111	32	96.416725	which
5	1	1	6	1	8	782	283	162	31	76.573151	included
5	1	1	6	1	9	962	285	88	28	92.424698	sten-
4	1	1	6	2	0	9	337	795	38	-1	
5	1	1	6	2	1	9	337	178	38	92.348312	ographer,
5	1	1	6	2	2	207	337	177	38	96.427994	follow-up
5	1	1	6	2	3	403	348	77	20	96.812737	men
5	1	1	6	2	4	499	337	69	31	95.909485	and
5	1	1	6	2	5	586	346	218	29	96.522270	messengers.
3	1	1	7	0	0	8	396	1044	201	-1	
4	1	1	7	1	0	53	396	999	42	-1	
5	1	1	7	1	1	53	399	70	31	95.742622	The
5	1	1	7	1	2	148	399	187	31	90.142677	successful
5	1	1	7	1	3	361	398	205	40	94.608810	completion
5	1	1	7	1	4	591	399	37	31	96.262619	of
5	1	1	7	1	5	652	398	59	31	96.292778	the
5	1	1	7	1	6	737	398	58	39	96.914009	job
5	1	1	7	1	7	823	408	43	20	96.776169	on
5	1	1	7	1	8	892	396	160	33	96.341080	schedule
4	1	1	7	2	0	8	450	1044	41	-1	
5	1	1	7	2	1	8	452	81	31	96.425201	time
5	1	1	7	2	2	109	462	68	21	96.323982	was
5	1	1	7	2	3	199	453	65	30	96.478790	due
5	1	1	7	2	4	285	456	35	28	96.796310	to
5	1	1	7	2	5	340	453	58	31	96.891861	the
5	1	1	7	2	6	421	452	212	39	95.118263	exceptional
5	1	1	7	2	7	655	452	143	31	96.371841	interest
5	1	1	7	2	8	821	451	36	31	96.646263	in
5	1	1	7	2	9	878	451	58	31	96.285446	the
5	1	1	7	2	10	958	450	94	31	96.233536	work
4	1	1	7	3	0	9	504	1043	41	-1	
5	1	1	7	3	1	9	506	69	30	96.633438	and
5	1	1	7	3	2	97	505	58	31	96.633438	the
5	1	1	7	3	3	175	506	130	39	96.276695	loyalty
