level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	455	2084	-1	
2	1	1	0	0	0	3	8	448	2074	-1	
3	1	1	1	0	0	4	8	447	1646	-1	
4	1	1	1	1	0	41	8	385	34	-1	
5	1	1	1	1	1	41	12	56	30	94.926498	The
5	1	1	1	1	2	115	11	89	30	95.867455	Mark
5	1	1	1	1	3	223	9	86	31	93.585892	VIII
5	1	1	1	1	4	332	8	94	30	96.584175	Tank
4	1	1	1	2	0	7	60	418	41	-1	
5	1	1	1	2	1	7	65	48	30	93.739243	isa
5	1	1	1	2	2	66	63	126	38	95.834648	fighting
5	1	1	1	2	3	205	62	87	37	93.186234	tank,
5	1	1	1	2	4	307	60	118	38	92.743172	weigh-
4	1	1	1	3	0	8	112	418	42	-1	
5	1	1	1	3	1	8	117	45	37	95.317413	ing
5	1	1	1	3	2	70	116	88	30	96.023354	about
5	1	1	1	3	3	178	114	38	30	96.023354	40
5	1	1	1	3	4	238	117	73	27	96.495811	tons
5	1	1	1	3	5	331	112	95	31	96.042625	when
4	1	1	1	4	0	7	165	419	40	-1	
5	1	1	1	4	1	7	168	69	36	96.318527	fully
5	1	1	1	4	2	89	166	152	39	96.058769	equipped
5	1	1	1	4	3	257	165	65	31	93.213646	and
5	1	1	1	4	4	337	174	89	20	91.942017	man-
4	1	1	1	5	0	7	218	419	33	-1	
5	1	1	1	5	1	7	221	58	30	94.350693	ned.
5	1	1	1	5	2	107	220	28	30	94.350693	It
5	1	1	1	5	3	159	218	117	31	70.425835	carries
5	1	1	1	5	4	302	227	18	21	93.206589	a
5	1	1	1	5	5	344	227	82	20	92.355690	com-
4	1	1	1	6	0	7	269	421	42	-1	
5	1	1	1	6	1	7	273	120	38	96.677963	plement
5	1	1	1	6	2	149	271	33	30	96.493484	of
5	1	1	1	6	3	204	271	16	29	95.951759	8
5	1	1	1	6	4	244	280	82	27	95.951759	men,
5	1	1	1	6	5	352	270	16	29	86.625618	1
5	1	1	1	6	6	393	269	35	29	95.547615	in
4	1	1	1	7	0	7	321	419	40	-1	
5	1	1	1	7	1	7	324	43	31	96.976822	the
5	1	1	1	7	2	73	323	103	38	96.847534	engine
5	1	1	1	7	3	202	332	88	20	95.101044	room
5	1	1	1	7	4	317	321	66	30	95.101044	and
5	1	1	1	7	5	409	321	17	36	96.429070	7
4	1	1	1	8	0	7	374	421	39	-1	
5	1	1	1	8	1	7	376	27	30	96.899780	in
5	1	1	1	8	2	49	376	47	30	96.899780	the
5	1	1	1	8	3	114	374	133	39	92.530876	fighting
5	1	1	1	8	4	266	376	162	35	91.603790	compart-
4	1	1	1	9	0	7	426	421	32	-1	
5	1	1	1	9	1	7	430	80	28	96.464745	ment.
5	1	1	1	9	2	122	426	62	31	96.826759	The
5	1	1	1	9	3	210	426	17	30	96.289032	7
5	1	1	1	9	4	255	435	73	20	92.928185	men
5	1	1	1	9	5	356	434	72	21	92.452385	con-
4	1	1	1	10	0	7	478	422	32	-1	
5	1	1	1	10	1	7	480	47	30	95.307549	sist
5	1	1	1	10	2	67	479	30	30	96.847748	of
5	1	1	1	10	3	110	479	50	31	96.905266	the
5	1	1	1	10	4	176	478	103	30	96.434883	officer
5	1	1	1	10	5	295	478	35	29	92.613510	in
5	1	1	1	10	6	347	487	82	21	92.611450	com-
4	1	1	1	11	0	7	528	421	41	-1	
5	1	1	1	11	1	7	532	89	37	96.453674	mand,
5	1	1	1	11	2	109	528	56	33	96.277611	the
5	1	1	1	11	3	184	531	118	36	96.296799	driver,
5	1	1	1	11	4	323	530	68	30	95.405685	and
5	1	1	1	11	5	412	529	16	29	96.952759	5
4	1	1	1	12	0	6	582	424	40	-1	
5	1	1	1	12	1	6	593	137	29	96.564270	gunners;
5	1	1	1	12	2	168	583	17	29	96.920837	2
5	1	1	1	12	3	210	582	35	30	96.365799	of
5	1	1	1	12	4	268	582	56	30	92.650421	the
5	1	1	1	12	5	349	591	81	28	91.107941	gun-
4	1	1	1	13	0	5	634	424	39	-1	
5	1	1	1	13	1	5	646	62	20	96.370773	ners
5	1	1	1	13	2	82	635	148	37	96.202255	manning
5	1	1	1	13	3	247	634	56	31	93.281685	the
5	1	1	1	13	4	314	634	115	39	91.349762	6-pdr.
4	1	1	1	14	0	6	686	424	38	-1	
5	1	1	1	14	1	6	687	153	31	95.977966	Hotchkiss
5	1	1	1	14	2	192	696	83	28	96.133110	guns
5	1	1	1	14	3	311	686	66	29	93.226212	and
5	1	1	1	14	4	414	686	16	29	93.226212	3
4	1	1	1	15	0	5	738	426	39	-1	
5	1	1	1	15	1	5	740	45	31	96.231812	the
5	1	1	1	15	2	78	739	170	38	93.665222	Browning
5	1	1	1	15	3	282	738	149	30	96.533752	machine
4	1	1	1	16	0	5	790	427	40	-1	
5	1	1	1	16	1	5	802	76	28	72.272903	guns,
5	1	1	1	16	2	106	792	62	30	96.495781	The
5	1	1	1	16	3	182	791	80	30	96.380173	tank
5	1	1	1	16	4	277	791	27	30	93.263847	is
5	1	1	1	16	5	320	790	112	38	92.478615	equip-
4	1	1	1	17	0	5	843	428	39	-1	
5	1	1	1	17	1	5	845	52	37	96.880096	ped
5	1	1	1	17	2	74	844	72	30	95.709831	with
5	1	1	1	17	3	164	844	17	29	95.709831	2
5	1	1	1	17	4	203	843	178	30	92.913101	Hotchkiss
5	1	1	1	17	5	403	843	30	28	92.913101	6-
4	1	1	1	18	0	5	895	427	39	-1	
5	1	1	1	18	1	5	897	60	37	92.428520	pdr.
5	1	1	1	18	2	82	906	77	28	95.908104	guns
5	1	1	1	18	3	177	896	65	29	96.248299	and
5	1	1	1	18	4	261	896	17	29	93.187950	5
5	1	1	1	18	5	296	895	136	29	92.100494	Brown-
4	1	1	1	19	0	6	946	427	39	-1	
5	1	1	1	19	1	6	948	45	37	92.987892	ing
5	1	1	1	19	2	78	947	139	30	96.484818	machine
5	1	1	1	19	3	249	956	85	28	96.839577	guns
5	1	1	1	19	4	367	946	66	30	96.293777	and
4	1	1	1	20	0	6	998	428	40	-1	
5	1	1	1	20	1	6	999	132	39	96.646645	provides
5	1	1	1	20	2	154	1003	127	34	96.801361	storage
5	1	1	1	20	3	300	998	54	31	96.086609	for
5	1	1	1	20	4	372	998	62	30	96.886520	200
4	1	1	1	21	0	7	1051	427	38	-1	
5	1	1	1	21	1	7	1052	105	30	96.164940	rounds
5	1	1	1	21	2	131	1051	32	31	93.278671	of
5	1	1	1	21	3	184	1052	104	37	89.355392	6-pdr.
5	1	1	1	21	4	312	1061	122	20	90.941498	ammu-
4	1	1	1	22	0	8	1104	427	37	-1	
5	1	1	1	22	1	8	1104	89	30	96.809280	nition
5	1	1	1	22	2	109	1104	62	30	95.760651	and
5	1	1	1	22	3	183	1104	113	37	95.760651	20,000
5	1	1	1	22	4	310	1104	125	29	96.197563	rounds
4	1	1	1	23	0	5	1155	428	31	-1	
5	1	1	1	23	1	5	1155	29	30	96.590233	of
5	1	1	1	23	2	58	1156	34	29	78.759102	30
5	1	1	1	23	3	119	1156	55	30	86.204063	cal.
5	1	1	1	23	4	204	1155	229	30	96.370941	ammunition.
4	1	1	1	24	0	6	1207	445	38	-1	
5	1	1	1	24	1	6	1208	55	29	96.985313	The
5	1	1	1	24	2	75	1207	169	38	95.840820	platforms
5	1	1	1	24	3	261	1207	54	29	96.643204	for
5	1	1	1	24	4	330	1207	57	30	93.296326	the
5	1	1	1	24	5	405	1207	46	29	0.000000	6-~
4	1	1	1	25	0	5	1258	432	39	-1	
5	1	1	1	25	1	5	1259	61	37	95.772659	pdr.
5	1	1	1	25	2	87	1269	62	28	96.618065	gun
5	1	1	1	25	3	170	1262	131	27	96.174751	mounts
5	1	1	1	25	4	323	1269	56	20	96.947128	are
5	1	1	1	25	5	401	1258	36	30	96.884529	in
4	1	1	1	26	0	5	1311	432	38	-1	
5	1	1	1	26	1	5	1321	147	28	87.976730	sponsons,
5	1	1	1	26	2	180	1321	59	20	96.462486	one
5	1	1	1	26	3	267	1311	35	30	96.462486	of
5	1	1	1	26	4	329	1311	108	30	96.789467	which
4	1	1	1	27	0	5	1363	432	31	-1	
5	1	1	1	27	1	5	1363	22	30	95.981972	is
5	1	1	1	27	2	50	1364	115	30	92.885178	located
5	1	1	1	27	3	192	1373	41	20	96.438942	on
5	1	1	1	27	4	261	1364	79	30	95.629303	each
5	1	1	1	27	5	367	1364	70	29	95.629303	side
4	1	1	1	28	0	5	1415	432	38	-1	
5	1	1	1	28	1	5	1415	30	30	96.738342	of
5	1	1	1	28	2	50	1416	48	29	96.796371	the
5	1	1	1	28	3	115	1416	86	37	96.129417	tank,
5	1	1	1	28	4	221	1415	154	38	96.067810	pivoting
5	1	1	1	28	5	395	1425	42	20	96.365639	on
4	1	1	1	29	0	7	1467	431	38	-1	
5	1	1	1	29	1	7	1477	14	20	54.953697	a
5	1	1	1	29	2	31	1468	123	29	54.953697	vertical
5	1	1	1	29	3	166	1467	97	38	96.631699	hinge
5	1	1	1	29	4	276	1467	162	37	95.796288	partially
4	1	1	1	30	0	4	1519	433	31	-1	
