level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1065	848	-1	
2	1	1	0	0	0	22	38	1038	788	-1	
3	1	1	1	0	0	22	38	1038	255	-1	
4	1	1	1	1	0	22	38	1037	41	-1	
5	1	1	1	1	1	22	39	171	31	95.914543	machines
5	1	1	1	1	2	209	40	86	39	95.914543	busy
5	1	1	1	1	3	312	40	54	30	96.504173	for
5	1	1	1	1	4	384	50	19	20	96.553307	a
5	1	1	1	1	5	419	39	120	39	95.029991	period
5	1	1	1	1	6	556	39	37	31	96.839928	of
5	1	1	1	1	7	610	39	102	33	96.184975	about
5	1	1	1	1	8	730	38	79	31	96.064598	four
5	1	1	1	1	9	827	38	143	31	94.544128	months.
5	1	1	1	1	10	1013	38	46	29	96.477913	To
4	1	1	1	2	0	23	92	1036	40	-1	
5	1	1	1	2	1	23	93	109	31	96.263893	better
5	1	1	1	2	2	158	93	137	39	96.049400	explain
5	1	1	1	2	3	320	93	56	31	96.311775	the
5	1	1	1	2	4	403	93	160	39	96.658897	quantity
5	1	1	1	2	5	589	92	169	39	96.408157	required,
5	1	1	1	2	6	784	92	95	31	96.222252	there
5	1	1	1	2	7	904	101	68	21	96.739670	was
5	1	1	1	2	8	999	101	60	21	96.742722	one
4	1	1	1	3	0	23	145	1034	42	-1	
5	1	1	1	3	1	23	146	80	31	95.953751	item
5	1	1	1	3	2	122	146	36	31	93.237541	of
5	1	1	1	3	3	176	146	133	41	33.734962	5£-inch
5	1	1	1	3	4	327	150	59	36	96.804977	tap
5	1	1	1	3	5	404	147	98	38	96.624123	bolts,
5	1	1	1	3	6	520	146	205	32	96.701271	Whitworth
5	1	1	1	3	7	746	146	132	37	96.880547	thread,
5	1	1	1	3	8	897	145	36	31	96.880547	of
5	1	1	1	3	9	951	145	106	31	96.791451	which
4	1	1	1	4	0	22	199	1038	40	-1	
5	1	1	1	4	1	22	200	95	31	96.811089	there
5	1	1	1	4	2	143	211	87	20	96.832062	were
5	1	1	1	4	3	258	201	117	38	95.673012	20,000
5	1	1	1	4	4	402	200	157	39	96.075356	required
5	1	1	1	4	5	590	200	54	30	96.420700	for
5	1	1	1	4	6	671	200	57	30	96.812202	the
5	1	1	1	4	7	755	199	241	31	96.383202	manufacture
5	1	1	1	4	8	1024	199	36	30	96.397591	of
4	1	1	1	5	0	22	250	727	43	-1	
5	1	1	1	5	1	22	253	93	32	96.036964	these
5	1	1	1	5	2	137	254	100	31	96.587227	Mark
5	1	1	1	5	3	258	254	90	30	92.004265	VIII
5	1	1	1	5	4	371	254	109	39	96.716454	tanks.
3	1	1	2	0	0	23	306	1036	360	-1	
4	1	1	2	1	0	66	306	993	40	-1	
5	1	1	2	1	1	66	306	32	31	93.299919	A
5	1	1	2	1	2	117	307	160	39	93.299919	quantity
5	1	1	2	1	3	294	307	37	30	96.579765	of
5	1	1	2	1	4	346	307	57	31	96.131340	the
5	1	1	2	1	5	421	318	112	20	96.131340	armor
5	1	1	2	1	6	550	307	93	38	96.555656	plate
5	1	1	2	1	7	660	317	68	20	96.513611	was
5	1	1	2	1	8	746	306	152	31	96.308128	received
5	1	1	2	1	9	915	306	144	31	96.338814	without
4	1	1	2	2	0	23	360	1036	39	-1	
5	1	1	2	2	1	23	360	78	31	96.020164	heat
5	1	1	2	2	2	121	363	194	36	95.772530	treatment,
5	1	1	2	2	3	338	361	68	31	96.614388	and
5	1	1	2	2	4	427	361	27	31	96.682716	it
5	1	1	2	2	5	475	371	67	20	96.359215	was
5	1	1	2	2	6	563	370	177	29	96.147728	necessary
5	1	1	2	2	7	760	360	76	31	96.517914	that
5	1	1	2	2	8	857	360	69	31	96.771408	this
5	1	1	2	2	9	948	370	111	20	96.710457	armor
4	1	1	2	3	0	24	413	1035	39	-1	
5	1	1	2	3	1	24	414	92	38	96.436974	plate
5	1	1	2	3	2	141	414	39	31	96.579643	be
5	1	1	2	3	3	204	413	227	32	95.735352	heat-treated
5	1	1	2	3	4	455	414	116	31	96.364632	before
5	1	1	2	3	5	595	414	27	31	96.756943	it
5	1	1	2	3	6	647	414	100	31	95.399872	could
5	1	1	2	3	7	772	414	39	31	96.933571	be
5	1	1	2	3	8	836	414	82	31	96.330803	used
5	1	1	2	3	9	943	413	36	31	96.703804	in
5	1	1	2	3	10	1002	413	57	32	96.372604	the
4	1	1	2	4	0	25	467	1034	40	-1	
5	1	1	2	4	1	25	468	166	39	96.565689	assembly
5	1	1	2	4	2	213	468	37	30	95.582748	of
5	1	1	2	4	3	271	468	110	31	95.582748	tanks.
5	1	1	2	4	4	428	468	48	31	74.251251	As
5	1	1	2	4	5	499	468	69	31	96.777771	this
5	1	1	2	4	6	590	478	68	20	96.953468	was
5	1	1	2	4	7	681	467	201	39	96.633186	practically
5	1	1	2	4	8	904	467	58	31	96.970566	the
5	1	1	2	4	9	985	467	74	31	96.796707	first
4	1	1	2	5	0	24	521	1035	39	-1	
5	1	1	2	5	1	24	521	81	31	96.070351	time
5	1	1	2	5	2	126	531	67	29	96.070351	any
5	1	1	2	5	3	214	522	93	30	96.775093	work
5	1	1	2	5	4	328	521	36	31	96.278175	of
5	1	1	2	5	5	385	521	68	31	96.231888	this
5	1	1	2	5	6	474	524	123	28	95.780716	nature
5	1	1	2	5	7	619	521	67	30	95.780716	had
5	1	1	2	5	8	708	521	83	30	96.200340	been
5	1	1	2	5	9	813	521	189	38	96.677010	attempted
5	1	1	2	5	10	1025	524	34	28	96.723175	at
4	1	1	2	6	0	24	574	1035	39	-1	
5	1	1	2	6	1	24	574	68	30	96.717056	this
5	1	1	2	6	2	113	575	142	38	86.815125	arsenal;
5	1	1	2	6	3	277	574	27	31	96.137886	it
5	1	1	2	6	4	323	584	68	21	96.528542	was
5	1	1	2	6	5	411	584	177	29	96.222412	necessary
5	1	1	2	6	6	608	577	35	28	96.369286	to
5	1	1	2	6	7	665	575	42	29	95.575287	do
5	1	1	2	6	8	730	584	18	20	95.941170	a
5	1	1	2	6	9	769	574	129	31	96.274155	certain
5	1	1	2	6	10	920	578	139	27	96.518120	amount
4	1	1	2	7	0	26	627	934	39	-1	
5	1	1	2	7	1	26	627	35	30	96.953384	of
5	1	1	2	7	2	80	627	270	39	96.447525	experimenting
5	1	1	2	7	3	368	631	35	27	96.766830	to
5	1	1	2	7	4	422	628	149	37	95.862671	produce
5	1	1	2	7	5	589	627	220	39	96.067787	satisfactory
5	1	1	2	7	6	827	628	133	30	96.197365	results.
3	1	1	3	0	0	27	680	1033	146	-1	
4	1	1	3	1	0	70	680	989	39	-1	
5	1	1	3	1	1	70	680	207	39	96.132767	Practically
5	1	1	3	1	2	297	681	46	30	96.800636	all
5	1	1	3	1	3	363	681	36	30	95.686378	of
5	1	1	3	1	4	419	681	57	30	95.993118	the
5	1	1	3	1	5	497	691	111	20	96.938461	armor
5	1	1	3	1	6	629	681	102	37	96.460342	plate,
5	1	1	3	1	7	752	681	82	30	96.109108	steel
5	1	1	3	1	8	855	681	98	38	96.728500	angle
5	1	1	3	1	9	975	681	84	38	96.403000	iron,
4	1	1	3	2	0	27	733	1033	39	-1	
5	1	1	3	2	1	27	734	81	30	82.934143	steel.
5	1	1	3	2	2	131	733	141	39	93.286316	girders,
5	1	1	3	2	3	297	737	71	35	47.584854	etc.,
5	1	1	3	2	4	393	733	152	31	96.119537	received
5	1	1	3	2	5	569	737	34	27	95.536575	at
5	1	1	3	2	6	625	733	68	31	95.536575	this
5	1	1	3	2	7	717	734	132	31	96.486725	arsenal
5	1	1	3	2	8	872	734	68	31	96.705841	had
5	1	1	3	2	9	963	735	97	31	38.487392	tobe
4	1	1	3	3	0	27	786	1033	40	-1	
5	1	1	3	3	1	27	786	231	39	96.483093	straightened
5	1	1	3	3	2	282	790	33	27	96.574341	to
5	1	1	3	3	3	339	787	153	30	95.519058	conform
5	1	1	3	3	4	514	790	34	27	96.043236	to
5	1	1	3	3	5	572	787	180	38	96.398163	drawings.
5	1	1	3	3	6	800	787	79	30	95.552132	This
5	1	1	3	3	7	902	788	158	38	96.166771	required
