level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1021	2510	-1	
2	1	1	0	0	0	12	8	1009	2502	-1	
3	1	1	1	0	0	12	8	1003	142	-1	
4	1	1	1	1	0	14	8	1000	39	-1	
5	1	1	1	1	1	14	10	109	37	96.231697	repair
5	1	1	1	1	2	144	10	65	30	96.231697	and
5	1	1	1	1	3	229	9	221	30	92.218979	modification
5	1	1	1	1	4	474	9	34	29	95.803780	of
5	1	1	1	1	5	528	9	136	36	95.876984	Liberty
5	1	1	1	1	6	684	11	123	27	96.827347	motors
5	1	1	1	1	7	828	8	64	29	93.163673	and
5	1	1	1	1	8	912	11	102	26	92.683624	trans-
4	1	1	1	2	0	12	59	1003	39	-1	
5	1	1	1	2	1	12	61	159	37	95.751991	missions,
5	1	1	1	2	2	195	61	172	37	95.935768	requiring
5	1	1	1	2	3	389	61	55	29	95.935768	the
5	1	1	1	2	4	467	60	206	30	95.077812	installation
5	1	1	1	2	5	697	60	35	29	96.642479	of
5	1	1	1	2	6	755	59	163	30	91.265701	overhead
5	1	1	1	2	7	940	59	75	29	90.519890	trol-
4	1	1	1	3	0	12	113	923	37	-1	
5	1	1	1	3	1	12	113	78	37	89.242592	leys.
5	1	1	1	3	2	932	132	3	5	45.626595	,
3	1	1	2	0	0	13	163	1004	557	-1	
4	1	1	2	1	0	56	163	960	32	-1	
5	1	1	2	1	1	56	165	40	29	96.107590	In
5	1	1	2	1	2	117	164	151	31	96.148827	addition
5	1	1	2	1	3	289	167	32	27	96.909752	to
5	1	1	2	1	4	342	164	66	30	96.927185	this
5	1	1	2	1	5	439	174	9	19	96.444145	a
5	1	1	2	1	6	467	164	138	29	96.019836	number
5	1	1	2	1	7	628	163	35	29	96.019836	of
5	1	1	2	1	8	682	163	55	30	93.298752	the
5	1	1	2	1	9	758	163	258	30	90.948105	sub-assemblies
4	1	1	2	2	0	13	215	1002	44	-1	
5	1	1	2	2	1	13	226	84	20	96.234711	were
5	1	1	2	2	2	124	217	95	29	95.731834	made
5	1	1	2	2	3	247	216	34	29	95.731834	in
5	1	1	2	2	4	309	216	155	30	95.746109	different
5	1	1	2	2	5	492	216	177	36	95.746109	buildings,
5	1	1	2	2	6	700	226	34	19	96.331512	as
5	1	1	2	2	7	762	215	93	30	96.384781	there
5	1	1	2	2	8	883	225	65	19	96.204750	was
5	1	1	2	2	9	974	223	41	36	96.204750	no
4	1	1	2	3	0	14	267	1002	38	-1	
5	1	1	2	3	1	14	269	161	29	95.891769	available
5	1	1	2	3	2	199	278	96	27	96.453407	space
5	1	1	2	3	3	319	268	53	29	96.250473	for
5	1	1	2	3	4	396	268	90	29	96.373337	these
