level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1038	2507	-1	
2	1	1	0	0	0	2	9	1029	2497	-1	
3	1	1	1	0	0	2	9	1015	404	-1	
4	1	1	1	1	0	2	9	1012	39	-1	
5	1	1	1	1	1	2	12	82	29	95.083191	have
5	1	1	1	1	2	100	12	81	29	96.471191	been
5	1	1	1	1	3	198	11	170	37	96.471191	available,
5	1	1	1	1	4	385	11	70	29	96.711288	still
5	1	1	1	1	5	472	11	55	29	96.988876	the
5	1	1	1	1	6	544	10	152	36	86.653900	building
5	1	1	1	1	7	714	9	123	30	96.316444	offered
5	1	1	1	1	8	855	9	159	30	95.737579	excellent
4	1	1	1	2	0	4	60	1011	39	-1	
5	1	1	1	2	1	4	63	156	30	96.522026	facilities
5	1	1	1	2	2	180	64	35	28	96.800018	in
5	1	1	1	2	3	236	63	93	29	96.292145	other
5	1	1	1	2	4	350	66	153	33	95.542496	respects.
5	1	1	1	2	5	548	62	32	30	96.288589	It
5	1	1	1	2	6	601	71	66	20	96.239288	was
5	1	1	1	2	7	686	62	57	29	96.889496	the
5	1	1	1	2	8	764	61	78	37	96.770752	only
5	1	1	1	2	9	862	60	153	37	96.150490	building
4	1	1	1	3	0	4	113	1011	37	-1	
5	1	1	1	3	1	4	119	34	26	96.831207	at
5	1	1	1	3	2	55	115	55	30	96.268494	the
5	1	1	1	3	3	128	115	129	30	96.464684	arsenal
5	1	1	1	3	4	274	115	107	29	96.513824	which
5	1	1	1	3	5	397	115	67	29	96.457176	had
5	1	1	1	3	6	481	115	96	29	96.500290	doors
5	1	1	1	3	7	595	114	83	29	96.791832	wide
5	1	1	1	3	8	697	113	129	37	95.738907	enough
5	1	1	1	3	9	842	116	34	26	95.738907	to
5	1	1	1	3	10	897	113	118	37	95.822235	permit
4	1	1	1	4	0	4	165	1012	39	-1	
5	1	1	1	4	1	4	168	111	30	96.120384	tracks
5	1	1	1	4	2	131	167	151	37	96.581459	entering
5	1	1	1	4	3	297	177	60	20	96.581459	one
5	1	1	1	4	4	373	167	63	29	95.808380	end
5	1	1	1	4	5	452	166	35	30	95.808380	of
5	1	1	1	4	6	502	166	55	30	93.016533	the
5	1	1	1	4	7	573	175	173	28	75.589417	craneway
5	1	1	1	4	8	762	165	66	30	95.780846	and
5	1	1	1	4	9	843	165	43	30	96.052498	its
5	1	1	1	4	10	902	175	114	20	95.477112	cranes
4	1	1	1	5	0	5	217	1011	38	-1	
5	1	1	1	5	1	5	220	124	30	96.606216	offered
5	1	1	1	5	2	153	220	158	29	96.014191	excellent
5	1	1	1	5	3	336	219	157	30	95.813599	facilities
5	1	1	1	5	4	517	218	53	30	95.866341	for
5	1	1	1	5	5	594	218	134	37	95.440674	moving
5	1	1	1	5	6	752	218	152	30	96.473206	material
5	1	1	1	5	7	929	217	87	30	96.562103	from
4	1	1	1	6	0	5	270	1011	37	-1	
5	1	1	1	6	1	5	273	56	29	96.691833	the
5	1	1	1	6	2	88	282	72	20	95.582413	cars
5	1	1	1	6	3	186	275	33	26	96.042297	to
5	1	1	1	6	4	246	272	55	29	96.736191	the
