level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	105	2410	-1	
2	1	1	0	0	0	18	48	60	2210	-1	
3	1	1	1	0	0	19	82	59	2176	-1	
4	1	1	1	1	0	28	82	50	24	-1	
5	1	1	1	1	1	28	82	50	24	96.707413	105
4	1	1	1	2	0	42	124	33	24	-1	
5	1	1	1	2	1	42	124	33	24	96.719925	92
4	1	1	1	3	0	27	165	49	25	-1	
5	1	1	1	3	1	27	165	49	25	96.547737	177
4	1	1	1	4	0	45	208	32	24	-1	
5	1	1	1	4	1	45	208	32	24	96.642090	19
4	1	1	1	5	0	27	316	49	24	-1	
5	1	1	1	5	1	27	316	49	24	96.954201	161
4	1	1	1	6	0	45	358	32	25	-1	
5	1	1	1	6	1	45	358	32	25	96.880829	17
4	1	1	1	7	0	42	400	33	25	-1	
5	1	1	1	7	1	42	400	33	25	95.831772	31
4	1	1	1	8	0	43	442	34	24	-1	
5	1	1	1	8	1	43	442	34	24	96.426910	30
4	1	1	1	9	0	42	484	35	24	-1	
5	1	1	1	9	1	42	484	35	24	95.817101	32
4	1	1	1	10	0	42	525	35	24	-1	
5	1	1	1	10	1	42	525	35	24	96.539024	30
4	1	1	1	11	0	41	567	36	24	-1	
5	1	1	1	11	1	41	567	36	24	96.764229	29
4	1	1	1	12	0	42	609	34	24	-1	
5	1	1	1	12	1	42	609	34	24	92.929146	30
4	1	1	1	13	0	42	650	34	25	-1	
5	1	1	1	13	1	42	650	34	25	94.028748	53
4	1	1	1	14	0	44	691	33	24	-1	
5	1	1	1	14	1	44	691	33	24	96.961433	18
4	1	1	1	15	0	25	733	51	24	-1	
5	1	1	1	15	1	25	733	51	24	96.330444	182
4	1	1	1	16	0	25	774	49	25	-1	
5	1	1	1	16	1	25	774	49	25	94.804741	171
4	1	1	1	17	0	24	816	51	25	-1	
5	1	1	1	17	1	24	816	51	25	96.346016	130
4	1	1	1	18	0	24	858	52	24	-1	
5	1	1	1	18	1	24	858	52	24	96.704224	146
4	1	1	1	19	0	24	899	51	25	-1	
5	1	1	1	19	1	24	899	51	25	96.647522	160
4	1	1	1	20	0	25	941	50	23	-1	
5	1	1	1	20	1	25	941	50	23	95.213364	119
4	1	1	1	21	0	23	982	51	24	-1	
5	1	1	1	21	1	23	982	51	24	93.915207	136
4	1	1	1	22	0	39	1023	36	25	-1	
5	1	1	1	22	1	39	1023	36	25	94.669830	25
4	1	1	1	23	0	24	1065	50	24	-1	
5	1	1	1	23	1	24	1065	50	24	96.668846	169
4	1	1	1	24	0	40	1106	35	25	-1	
5	1	1	1	24	1	40	1106	35	25	94.348763	70
4	1	1	1	25	0	37	1146	36	25	-1	
5	1	1	1	25	1	37	1146	36	25	95.793991	83
4	1	1	1	26	0	21	1188	51	25	-1	
5	1	1	1	26	1	21	1188	51	25	96.977844	169
4	1	1	1	27	0	21	1230	51	25	-1	
5	1	1	1	27	1	21	1230	51	25	96.962509	168
4	1	1	1	28	0	21	1272	52	25	-1	
5	1	1	1	28	1	21	1272	52	25	96.029640	110
4	1	1	1	29	0	41	1314	30	24	-1	
5	1	1	1	29	1	41	1314	30	24	86.884232	11
4	1	1	1	30	0	22	1423	52	25	-1	
5	1	1	1	30	1	22	1423	52	25	96.704376	102
4	1	1	1	31	0	22	1465	51	25	-1	
5	1	1	1	31	1	22	1465	51	25	94.401573	103
4	1	1	1	32	0	38	1507	34	24	-1	
5	1	1	1	32	1	38	1507	34	24	88.629845	77
4	1	1	1	33	0	37	1548	34	25	-1	
5	1	1	1	33	1	37	1548	34	25	88.686829	77
4	1	1	1	34	0	20	1591	50	24	-1	
5	1	1	1	34	1	20	1591	50	24	96.510139	151
4	1	1	1	35	0	21	1632	52	24	-1	
5	1	1	1	35	1	21	1632	52	24	96.177689	154
4	1	1	1	36	0	21	1674	51	23	-1	
5	1	1	1	36	1	21	1674	51	23	96.832794	120
4	1	1	1	37	0	37	1715	34	25	-1	
5	1	1	1	37	1	37	1715	34	25	96.762115	67
4	1	1	1	38	0	36	1757	34	24	-1	
5	1	1	1	38	1	36	1757	34	24	96.951462	26
4	1	1	1	39	0	21	1797	50	25	-1	
5	1	1	1	39	1	21	1797	50	25	96.210052	173
4	1	1	1	40	0	39	1839	32	23	-1	
5	1	1	1	40	1	39	1839	32	23	96.881042	15
4	1	1	1	41	0	38	1880	33	23	-1	
5	1	1	1	41	1	38	1880	33	23	96.583160	15
4	1	1	1	42	0	34	1920	35	23	-1	
5	1	1	1	42	1	34	1920	35	23	96.339371	43
4	1	1	1	43	0	36	1960	35	24	-1	
5	1	1	1	43	1	36	1960	35	24	96.857445	39
4	1	1	1	44	0	38	2002	31	22	-1	
5	1	1	1	44	1	38	2002	31	22	84.531258	11
4	1	1	1	45	0	35	2042	34	24	-1	
5	1	1	1	45	1	35	2042	34	24	94.001045	35
4	1	1	1	46	0	19	2149	50	24	-1	
5	1	1	1	46	1	19	2149	50	24	96.696503	107
4	1	1	1	47	0	35	2191	33	24	-1	
5	1	1	1	47	1	35	2191	33	24	93.509171	71
4	1	1	1	48	0	19	2232	50	26	-1	
5	1	1	1	48	1	19	2232	50	26	96.761620	176
