level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	130	2410	-1	
2	1	1	0	0	0	13	53	93	2261	-1	
3	1	1	1	0	0	13	86	93	2228	-1	
4	1	1	1	1	0	55	86	51	24	-1	
5	1	1	1	1	1	55	86	51	24	95.689690	169
4	1	1	1	2	0	70	128	35	24	-1	
5	1	1	1	2	1	70	128	35	24	96.533997	24
4	1	1	1	3	0	69	170	35	25	-1	
5	1	1	1	3	1	69	170	35	25	95.968903	20
4	1	1	1	4	0	52	212	52	25	-1	
5	1	1	1	4	1	52	212	52	25	93.869980	134
4	1	1	1	5	0	52	254	51	25	-1	
5	1	1	1	5	1	52	254	51	25	95.206100	134
4	1	1	1	6	0	67	296	34	24	-1	
5	1	1	1	6	1	67	296	34	24	96.122620	24
4	1	1	1	7	0	50	338	51	25	-1	
5	1	1	1	7	1	50	338	51	25	96.429657	130
4	1	1	1	8	0	49	380	51	24	-1	
5	1	1	1	8	1	49	380	51	24	94.175354	132
4	1	1	1	9	0	47	422	52	25	-1	
5	1	1	1	9	1	47	422	52	25	90.546028	130
4	1	1	1	10	0	47	464	51	24	-1	
5	1	1	1	10	1	47	464	51	24	96.305717	132
4	1	1	1	11	0	63	505	35	25	-1	
5	1	1	1	11	1	63	505	35	25	95.223389	88
4	1	1	1	12	0	45	547	51	25	-1	
5	1	1	1	12	1	45	547	51	25	96.775757	113
4	1	1	1	13	0	62	589	35	25	-1	
5	1	1	1	13	1	62	589	35	25	96.363197	25
4	1	1	1	14	0	45	631	51	25	-1	
5	1	1	1	14	1	45	631	51	25	96.746277	115
4	1	1	1	15	0	44	673	51	25	-1	
5	1	1	1	15	1	44	673	51	25	93.398590	115
4	1	1	1	16	0	43	714	51	25	-1	
5	1	1	1	16	1	43	714	51	25	96.920212	149
4	1	1	1	17	0	58	756	36	24	-1	
5	1	1	1	17	1	58	756	36	24	96.704239	24
4	1	1	1	18	0	40	797	52	26	-1	
5	1	1	1	18	1	40	797	52	26	94.197983	115
4	1	1	1	19	0	40	839	49	25	-1	
5	1	1	1	19	1	40	839	49	25	96.838196	151
4	1	1	1	20	0	39	881	52	25	-1	
5	1	1	1	20	1	39	881	52	25	95.594833	118
4	1	1	1	21	0	38	923	52	24	-1	
5	1	1	1	21	1	38	923	52	24	95.555038	118
4	1	1	1	22	0	55	965	34	24	-1	
5	1	1	1	22	1	55	965	34	24	96.116943	55
4	1	1	1	23	0	37	1006	51	25	-1	
5	1	1	1	23	1	37	1006	51	25	95.351524	115
4	1	1	1	24	0	36	1048	52	24	-1	
5	1	1	1	24	1	36	1048	52	24	96.720192	149
4	1	1	1	25	0	52	1089	35	25	-1	
5	1	1	1	25	1	52	1089	35	25	93.829651	32
4	1	1	1	26	0	52	1131	33	25	-1	
5	1	1	1	26	1	52	1131	33	25	93.899086	91
4	1	1	1	27	0	50	1173	36	24	-1	
5	1	1	1	27	1	50	1173	36	24	96.139633	22
4	1	1	1	28	0	49	1214	35	25	-1	
5	1	1	1	28	1	49	1214	35	25	96.278244	97
4	1	1	1	29	0	31	1257	51	24	-1	
5	1	1	1	29	1	31	1257	51	24	95.727234	166
4	1	1	1	30	0	50	1299	32	24	-1	
5	1	1	1	30	1	50	1299	32	24	96.555519	14
4	1	1	1	31	0	30	1340	52	25	-1	
5	1	1	1	31	1	30	1340	52	25	96.750778	148
4	1	1	1	32	0	29	1382	52	25	-1	
5	1	1	1	32	1	29	1382	52	25	96.398865	146
4	1	1	1	33	0	26	1424	54	26	-1	
5	1	1	1	33	1	26	1424	54	26	91.691185	146
4	1	1	1	34	0	27	1466	52	25	-1	
5	1	1	1	34	1	27	1466	52	25	96.269646	146
4	1	1	1	35	0	24	1508	52	25	-1	
5	1	1	1	35	1	24	1508	52	25	88.219185	165
4	1	1	1	36	0	43	1550	36	25	-1	
5	1	1	1	36	1	43	1550	36	25	96.887901	96
4	1	1	1	37	0	24	1592	52	26	-1	
5	1	1	1	37	1	24	1592	52	26	95.995995	110
4	1	1	1	38	0	24	1634	50	26	-1	
5	1	1	1	38	1	24	1634	50	26	96.754730	101
4	1	1	1	39	0	41	1677	36	25	-1	
5	1	1	1	39	1	41	1677	36	25	96.664597	94
4	1	1	1	40	0	24	1719	50	25	-1	
5	1	1	1	40	1	24	1719	50	25	96.757782	101
4	1	1	1	41	0	22	1761	53	25	-1	
5	1	1	1	41	1	22	1761	53	25	96.807686	169
4	1	1	1	42	0	39	1803	35	25	-1	
5	1	1	1	42	1	39	1803	35	25	96.634735	87
4	1	1	1	43	0	22	1846	52	25	-1	
5	1	1	1	43	1	22	1846	52	25	96.185974	102
4	1	1	1	44	0	36	1973	31	24	-1	
5	1	1	1	44	1	36	1973	31	24	79.637817	11
4	1	1	1	45	0	34	2014	34	24	-1	
5	1	1	1	45	1	34	2014	34	24	93.306862	72
4	1	1	1	46	0	32	2055	36	23	-1	
5	1	1	1	46	1	32	2055	36	23	95.975616	45
4	1	1	1	47	0	31	2093	36	24	-1	
5	1	1	1	47	1	31	2093	36	24	95.647675	83
4	1	1	1	48	0	14	2133	52	23	-1	
5	1	1	1	48	1	14	2133	52	23	95.973518	176
4	1	1	1	49	0	13	2171	52	24	-1	
5	1	1	1	49	1	13	2171	52	24	96.258972	177
4	1	1	1	50	0	30	2210	37	24	-1	
5	1	1	1	50	1	30	2210	37	24	95.459038	67
4	1	1	1	51	0	28	2249	35	24	-1	
5	1	1	1	51	1	28	2249	35	24	95.236320	86
4	1	1	1	52	0	27	2290	33	24	-1	
5	1	1	1	52	1	27	2290	33	24	94.365173	91
