level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	130	2410	-1	
2	1	1	0	0	0	15	3	101	2232	-1	
3	1	1	1	0	0	21	38	54	176	-1	
4	1	1	1	1	0	21	38	50	25	-1	
5	1	1	1	1	1	21	38	50	25	96.881012	104
4	1	1	1	2	0	42	147	33	25	-1	
5	1	1	1	2	1	42	147	33	25	96.982170	16
4	1	1	1	3	0	40	189	34	25	-1	
5	1	1	1	3	1	40	189	34	25	96.813545	86
3	1	1	2	0	0	24	232	55	191	-1	
4	1	1	2	1	0	24	232	52	24	-1	
5	1	1	2	1	1	24	232	52	24	96.447586	110
4	1	1	2	2	0	42	273	35	25	-1	
5	1	1	2	2	1	42	273	35	25	87.520851	83
4	1	1	2	3	0	43	315	34	25	-1	
5	1	1	2	3	1	43	315	34	25	95.496994	83
4	1	1	2	4	0	43	357	35	24	-1	
5	1	1	2	4	1	43	357	35	24	96.539581	43
4	1	1	2	5	0	46	399	33	24	-1	
5	1	1	2	5	1	46	399	33	24	96.660843	14
3	1	1	3	0	0	27	440	53	25	-1	
4	1	1	3	1	0	27	440	53	25	-1	
5	1	1	3	1	1	27	440	53	25	96.850716	166
3	1	1	4	0	0	25	482	52	25	-1	
4	1	1	4	1	0	25	482	52	25	-1	
5	1	1	4	1	1	25	482	52	25	96.377632	162
3	1	1	5	0	0	29	524	87	1711	-1	
4	1	1	5	1	0	29	524	52	25	-1	
5	1	1	5	1	1	29	524	52	25	90.819229	103
4	1	1	5	2	0	65	566	16	24	-1	
5	1	1	5	2	1	65	566	16	24	96.890091	9
4	1	1	5	3	0	48	607	34	25	-1	
5	1	1	5	3	1	48	607	34	25	96.127579	63
4	1	1	5	4	0	32	716	53	25	-1	
5	1	1	5	4	1	32	716	53	25	96.563560	174
4	1	1	5	5	0	52	758	33	24	-1	
5	1	1	5	5	1	52	758	33	24	96.931473	16
4	1	1	5	6	0	34	800	52	25	-1	
5	1	1	5	6	1	34	800	52	25	96.886772	130
4	1	1	5	7	0	52	841	35	24	-1	
5	1	1	5	7	1	52	841	35	24	96.934227	24
4	1	1	5	8	0	52	883	35	24	-1	
5	1	1	5	8	1	52	883	35	24	94.520493	22
4	1	1	5	9	0	53	925	35	24	-1	
5	1	1	5	9	1	53	925	35	24	95.060707	89
4	1	1	5	10	0	54	966	35	25	-1	
5	1	1	5	10	1	54	966	35	25	96.438980	89
4	1	1	5	11	0	38	1008	52	25	-1	
5	1	1	5	11	1	38	1008	52	25	96.734253	104
4	1	1	5	12	0	38	1050	52	25	-1	
5	1	1	5	12	1	38	1050	52	25	94.534073	166
4	1	1	5	13	0	58	1092	33	24	-1	
5	1	1	5	13	1	58	1092	33	24	96.701866	14
4	1	1	5	14	0	57	1134	34	24	-1	
5	1	1	5	14	1	57	1134	34	24	96.936272	46
4	1	1	5	15	0	60	1176	31	24	-1	
5	1	1	5	15	1	60	1176	31	24	90.520248	11
4	1	1	5	16	0	42	1218	51	36	-1	
5	1	1	5	16	1	42	1218	51	36	96.501808	120
4	1	1	5	17	0	43	1261	51	24	-1	
5	1	1	5	17	1	43	1261	51	24	96.742691	120
4	1	1	5	18	0	62	1302	32	24	-1	
5	1	1	5	18	1	62	1302	32	24	96.680618	13
4	1	1	5	19	0	61	1345	35	24	-1	
5	1	1	5	19	1	61	1345	35	24	95.796837	25
4	1	1	5	20	0	61	1386	35	24	-1	
5	1	1	5	20	1	61	1386	35	24	95.976105	24
4	1	1	5	21	0	61	1428	35	24	-1	
5	1	1	5	21	1	61	1428	35	24	95.448639	86
4	1	1	5	22	0	62	1537	35	25	-1	
5	1	1	5	22	1	62	1537	35	25	96.217049	98
4	1	1	5	23	0	63	1579	35	25	-1	
5	1	1	5	23	1	63	1579	35	25	96.253906	22
4	1	1	5	24	0	46	1621	53	25	-1	
5	1	1	5	24	1	46	1621	53	25	96.448288	167
4	1	1	5	25	0	47	1664	52	24	-1	
5	1	1	5	25	1	47	1664	52	24	96.785347	169
4	1	1	5	26	0	65	1706	33	25	-1	
5	1	1	5	26	1	65	1706	33	25	90.829796	71
4	1	1	5	27	0	48	1748	52	25	-1	
5	1	1	5	27	1	48	1748	52	25	96.598396	165
4	1	1	5	28	0	49	1790	52	25	-1	
5	1	1	5	28	1	49	1790	52	25	96.772644	142
4	1	1	5	29	0	67	1831	49	26	-1	
5	1	1	5	29	1	67	1831	49	26	0.000000	51
4	1	1	5	30	0	69	1874	33	25	-1	
5	1	1	5	30	1	69	1874	33	25	96.736427	15
4	1	1	5	31	0	50	1917	52	24	-1	
5	1	1	5	31	1	50	1917	52	24	96.512520	150
4	1	1	5	32	0	51	1958	52	26	-1	
5	1	1	5	32	1	51	1958	52	26	96.876465	126
4	1	1	5	33	0	69	2000	34	25	-1	
5	1	1	5	33	1	69	2000	34	25	96.424553	89
4	1	1	5	34	0	69	2043	35	24	-1	
5	1	1	5	34	1	69	2043	35	24	96.977783	25
4	1	1	5	35	0	70	2084	34	25	-1	
5	1	1	5	35	1	70	2084	34	25	96.199310	23
4	1	1	5	36	0	54	2126	51	25	-1	
5	1	1	5	36	1	54	2126	51	25	96.904434	138
4	1	1	5	37	0	72	2168	35	24	-1	
5	1	1	5	37	1	72	2168	35	24	96.235184	23
4	1	1	5	38	0	56	2210	51	25	-1	
5	1	1	5	38	1	56	2210	51	25	93.188126	143
