level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	110	2410	-1	
2	1	1	0	0	0	17	68	64	974	-1	
3	1	1	1	0	0	28	109	53	267	-1	
4	1	1	1	1	0	28	109	53	26	-1	
5	1	1	1	1	1	28	109	53	26	96.609825	177
4	1	1	1	2	0	45	151	36	25	-1	
5	1	1	1	2	1	45	151	36	25	95.111130	78
4	1	1	1	3	0	44	191	35	28	-1	
5	1	1	1	3	1	44	191	35	28	95.589211	76
4	1	1	1	4	0	46	235	34	24	-1	
5	1	1	1	4	1	46	235	34	24	96.601593	18
4	1	1	1	5	0	44	351	35	25	-1	
5	1	1	1	5	1	44	351	35	25	90.880768	75
3	1	1	2	0	0	24	393	55	150	-1	
4	1	1	2	1	0	24	393	52	26	-1	
5	1	1	2	1	1	24	393	52	26	96.946030	106
4	1	1	2	2	0	44	435	35	25	-1	
5	1	1	2	2	1	44	435	35	25	96.360123	87
4	1	1	2	3	0	44	477	34	25	-1	
5	1	1	2	3	1	44	477	34	25	96.887062	88
4	1	1	2	4	0	43	519	36	24	-1	
5	1	1	2	4	1	43	519	36	24	96.015862	22
3	1	1	3	0	0	26	561	53	26	-1	
4	1	1	3	1	0	26	561	53	26	-1	
5	1	1	3	1	1	26	561	53	26	94.940025	176
3	1	1	4	0	0	26	604	53	67	-1	
4	1	1	4	1	0	26	604	53	26	-1	
5	1	1	4	1	1	26	604	53	26	96.175331	176
4	1	1	4	2	0	43	646	33	25	-1	
5	1	1	4	2	1	43	646	33	25	92.922874	71
3	1	1	5	0	0	26	764	53	25	-1	
4	1	1	5	1	0	26	764	53	25	-1	
5	1	1	5	1	1	26	764	53	25	96.646706	109
3	1	1	6	0	0	25	806	53	26	-1	
4	1	1	6	1	0	25	806	53	26	-1	
5	1	1	6	1	1	25	806	53	26	95.716499	100
3	1	1	7	0	0	60	849	17	25	-1	
4	1	1	7	1	0	60	849	17	25	-1	
5	1	1	7	1	1	60	849	17	25	96.947128	9
3	1	1	8	0	0	25	890	52	26	-1	
4	1	1	8	1	0	25	890	52	26	-1	
5	1	1	8	1	1	25	890	52	26	96.344574	138
3	1	1	9	0	0	26	933	52	25	-1	
4	1	1	9	1	0	26	933	52	25	-1	
5	1	1	9	1	1	26	933	52	25	90.335442	133
3	1	1	10	0	0	26	975	53	67	-1	
4	1	1	10	1	0	26	975	53	25	-1	
5	1	1	10	1	1	26	975	53	25	96.733856	160
4	1	1	10	2	0	42	1016	36	26	-1	
5	1	1	10	2	1	42	1016	36	26	96.886559	67
