level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	130	2410	-1	
2	1	1	0	0	0	49	125	53	352	-1	
3	1	1	1	0	0	49	125	53	352	-1	
4	1	1	1	1	0	69	125	33	27	-1	
5	1	1	1	1	1	69	125	33	27	96.863609	70
4	1	1	1	2	0	68	166	34	26	-1	
5	1	1	1	2	1	68	166	34	26	96.421745	86
4	1	1	1	3	0	68	207	31	25	-1	
5	1	1	1	3	1	68	207	31	25	96.330750	91
4	1	1	1	4	0	67	248	34	26	-1	
5	1	1	1	4	1	67	248	34	26	96.946579	99
4	1	1	1	5	0	67	288	33	25	-1	
5	1	1	1	5	1	67	288	33	25	89.931313	77
4	1	1	1	6	0	69	330	31	24	-1	
5	1	1	1	6	1	69	330	31	24	96.205666	17
4	1	1	1	7	0	67	370	33	25	-1	
5	1	1	1	7	1	67	370	33	25	96.874756	14
4	1	1	1	8	0	49	410	51	27	-1	
5	1	1	1	8	1	49	410	51	27	95.589714	160
4	1	1	1	9	0	49	451	51	26	-1	
5	1	1	1	9	1	49	451	51	26	96.961212	102
2	1	2	0	0	0	66	565	33	18	-1	
3	1	2	1	0	0	66	565	33	18	-1	
4	1	2	1	1	0	66	565	33	18	-1	
5	1	2	1	1	1	66	565	33	18	0.000000	43
2	1	3	0	0	0	41	665	79	971	-1	
3	1	3	1	0	0	41	665	79	971	-1	
4	1	3	1	1	0	66	665	30	24	-1	
5	1	3	1	1	1	66	665	30	24	0.000000	1
4	1	3	1	2	0	47	704	51	26	-1	
5	1	3	1	2	1	47	704	51	26	96.634918	149
4	1	3	1	3	0	46	746	52	26	-1	
5	1	3	1	3	1	46	746	52	26	96.714478	150
4	1	3	1	4	0	46	785	51	25	-1	
5	1	3	1	4	1	46	785	51	25	96.914017	148
4	1	3	1	5	0	45	827	52	25	-1	
5	1	3	1	5	1	45	827	52	25	96.741173	158
4	1	3	1	6	0	46	868	51	25	-1	
5	1	3	1	6	1	46	868	51	25	96.577850	137
4	1	3	1	7	0	45	909	51	25	-1	
5	1	3	1	7	1	45	909	51	25	95.204376	175
4	1	3	1	8	0	45	950	51	25	-1	
5	1	3	1	8	1	45	950	51	25	96.732285	182
4	1	3	1	9	0	45	991	51	25	-1	
5	1	3	1	9	1	45	991	51	25	94.915565	175
4	1	3	1	10	0	44	1033	55	24	-1	
5	1	3	1	10	1	44	1033	55	24	51.694801	171
4	1	3	1	11	0	60	1074	35	34	-1	
5	1	3	1	11	1	60	1074	35	34	96.852043	40
4	1	3	1	12	0	60	1115	32	24	-1	
5	1	3	1	12	1	60	1115	32	24	95.140587	41
4	1	3	1	13	0	62	1156	33	24	-1	
5	1	3	1	13	1	62	1156	33	24	96.683983	15
4	1	3	1	14	0	44	1198	51	33	-1	
5	1	3	1	14	1	44	1198	51	33	96.414536	126
4	1	3	1	15	0	44	1239	51	24	-1	
5	1	3	1	15	1	44	1239	51	24	96.151543	154
4	1	3	1	16	0	44	1280	76	24	-1	
5	1	3	1	16	1	44	1280	76	24	15.645630	154
4	1	3	1	17	0	60	1321	33	24	-1	
5	1	3	1	17	1	60	1321	33	24	96.164436	81
4	1	3	1	18	0	43	1363	51	24	-1	
5	1	3	1	18	1	43	1363	51	24	96.659409	144
4	1	3	1	19	0	61	1403	33	25	-1	
5	1	3	1	19	1	61	1403	33	25	96.948204	18
4	1	3	1	20	0	42	1446	49	24	-1	
5	1	3	1	20	1	42	1446	49	24	96.080551	141
4	1	3	1	21	0	41	1487	48	25	-1	
5	1	3	1	21	1	41	1487	48	25	93.520538	141
4	1	3	1	22	0	60	1528	32	25	-1	
5	1	3	1	22	1	60	1528	32	25	96.716454	17
4	1	3	1	23	0	59	1570	34	25	-1	
5	1	3	1	23	1	59	1570	34	25	96.963753	26
4	1	3	1	24	0	61	1611	33	25	-1	
5	1	3	1	24	1	61	1611	33	25	96.907303	17
2	1	4	0	0	0	42	1716	52	521	-1	
3	1	4	1	0	0	42	1716	52	521	-1	
4	1	4	1	1	0	42	1716	51	26	-1	
5	1	4	1	1	1	42	1716	51	26	96.391922	177
4	1	4	1	2	0	43	1757	47	27	-1	
5	1	4	1	2	1	43	1757	47	27	96.211090	171
4	1	4	1	3	0	43	1799	50	26	-1	
5	1	4	1	3	1	43	1799	50	26	95.928459	175
4	1	4	1	4	0	43	1839	50	27	-1	
5	1	4	1	4	1	43	1839	50	27	96.292931	175
4	1	4	1	5	0	43	1881	50	27	-1	
5	1	4	1	5	1	43	1881	50	27	96.535561	182
4	1	4	1	6	0	59	1921	34	27	-1	
5	1	4	1	6	1	59	1921	34	27	95.252838	38
4	1	4	1	7	0	42	1963	50	28	-1	
5	1	4	1	7	1	42	1963	50	28	96.685822	169
4	1	4	1	8	0	42	2005	51	27	-1	
5	1	4	1	8	1	42	2005	51	27	96.379791	109
4	1	4	1	9	0	43	2046	50	28	-1	
5	1	4	1	9	1	43	2046	50	28	96.495827	177
4	1	4	1	10	0	61	2087	32	27	-1	
5	1	4	1	10	1	61	2087	32	27	93.389404	17
4	1	4	1	11	0	44	2129	50	28	-1	
5	1	4	1	11	1	44	2129	50	28	96.656036	176
4	1	4	1	12	0	59	2169	35	27	-1	
5	1	4	1	12	1	59	2169	35	27	96.645706	25
4	1	4	1	13	0	60	2211	33	26	-1	
5	1	4	1	13	1	60	2211	33	26	96.366699	42
