level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	125	2410	-1	
2	1	1	0	0	0	24	52	64	844	-1	
3	1	1	1	0	0	32	87	56	809	-1	
4	1	1	1	1	0	50	87	34	26	-1	
5	1	1	1	1	1	50	87	34	26	96.976875	98
4	1	1	1	2	0	54	128	34	26	-1	
5	1	1	1	2	1	54	128	34	26	96.576324	79
4	1	1	1	3	0	54	169	33	26	-1	
5	1	1	1	3	1	54	169	33	26	96.703880	83
4	1	1	1	4	0	53	210	34	27	-1	
5	1	1	1	4	1	53	210	34	27	95.575394	89
4	1	1	1	5	0	52	252	34	26	-1	
5	1	1	1	5	1	52	252	34	26	96.423210	65
4	1	1	1	6	0	53	297	34	25	-1	
5	1	1	1	6	1	53	297	34	25	96.948402	67
4	1	1	1	7	0	52	338	34	25	-1	
5	1	1	1	7	1	52	338	34	25	96.504227	39
4	1	1	1	8	0	55	380	31	24	-1	
5	1	1	1	8	1	55	380	31	24	96.976379	14
4	1	1	1	9	0	36	419	51	27	-1	
5	1	1	1	9	1	36	419	51	27	96.489777	130
4	1	1	1	10	0	36	461	51	26	-1	
5	1	1	1	10	1	36	461	51	26	96.136070	134
4	1	1	1	11	0	54	503	31	25	-1	
5	1	1	1	11	1	54	503	31	25	95.316208	15
4	1	1	1	12	0	34	544	50	25	-1	
5	1	1	1	12	1	34	544	50	25	96.421494	126
4	1	1	1	13	0	35	585	51	26	-1	
5	1	1	1	13	1	35	585	51	26	96.670235	120
4	1	1	1	14	0	50	626	32	24	-1	
5	1	1	1	14	1	50	626	32	24	96.254784	31
4	1	1	1	15	0	48	666	33	26	-1	
5	1	1	1	15	1	48	666	33	26	96.437408	81
4	1	1	1	16	0	33	707	50	26	-1	
5	1	1	1	16	1	33	707	50	26	96.324821	100
4	1	1	1	17	0	32	749	50	25	-1	
5	1	1	1	17	1	32	749	50	25	96.585457	126
4	1	1	1	18	0	33	791	50	24	-1	
5	1	1	1	18	1	33	791	50	24	96.084175	132
4	1	1	1	19	0	32	832	50	25	-1	
5	1	1	1	19	1	32	832	50	25	93.883942	137
4	1	1	1	20	0	32	871	49	25	-1	
5	1	1	1	20	1	32	871	49	25	96.566185	137
2	1	2	0	0	0	30	970	50	437	-1	
3	1	2	1	0	0	30	970	50	189	-1	
4	1	2	1	1	0	46	970	33	24	-1	
5	1	2	1	1	1	46	970	33	24	96.411209	63
4	1	2	1	2	0	30	1011	50	25	-1	
5	1	2	1	2	1	30	1011	50	25	96.753662	160
4	1	2	1	3	0	31	1052	49	25	-1	
5	1	2	1	3	1	31	1052	49	25	96.855713	160
4	1	2	1	4	0	30	1094	50	24	-1	
5	1	2	1	4	1	30	1094	50	24	96.555061	103
4	1	2	1	5	0	30	1134	49	25	-1	
5	1	2	1	5	1	30	1134	49	25	96.509560	101
3	1	2	2	0	0	31	1176	49	65	-1	
4	1	2	2	1	0	47	1176	33	24	-1	
5	1	2	2	1	1	47	1176	33	24	94.770172	57
4	1	2	2	2	0	31	1217	49	24	-1	
5	1	2	2	2	1	31	1217	49	24	96.517731	110
3	1	2	3	0	0	46	1258	32	24	-1	
4	1	2	3	1	0	46	1258	32	24	-1	
5	1	2	3	1	1	46	1258	32	24	94.188927	51
3	1	2	4	0	0	45	1299	34	25	-1	
4	1	2	4	1	0	45	1299	34	25	-1	
5	1	2	4	1	1	45	1299	34	25	96.866646	98
3	1	2	5	0	0	44	1341	33	24	-1	
4	1	2	5	1	0	44	1341	33	24	-1	
5	1	2	5	1	1	44	1341	33	24	96.669083	61
3	1	2	6	0	0	47	1382	31	25	-1	
4	1	2	6	1	0	47	1382	31	25	-1	
5	1	2	6	1	1	47	1382	31	25	96.752869	17
2	1	3	0	0	0	5	1464	75	477	-1	
3	1	3	1	0	0	5	1464	75	477	-1	
4	1	3	1	1	0	46	1464	34	25	-1	
5	1	3	1	1	1	46	1464	34	25	96.752808	63
4	1	3	1	2	0	45	1504	34	26	-1	
5	1	3	1	2	1	45	1504	34	26	96.122910	57
4	1	3	1	3	0	44	1544	34	26	-1	
5	1	3	1	3	1	44	1544	34	26	96.787872	45
4	1	3	1	4	0	43	1587	35	24	-1	
5	1	3	1	4	1	43	1587	35	24	96.876076	45
4	1	3	1	5	0	28	1628	50	25	-1	
5	1	3	1	5	1	28	1628	50	25	96.722466	120
4	1	3	1	6	0	46	1669	31	25	-1	
5	1	3	1	6	1	46	1669	31	25	96.065544	18
4	1	3	1	7	0	29	1710	48	26	-1	
5	1	3	1	7	1	29	1710	48	26	96.259109	127
4	1	3	1	8	0	28	1752	49	25	-1	
5	1	3	1	8	1	28	1752	49	25	96.686516	127
4	1	3	1	9	0	27	1790	50	28	-1	
5	1	3	1	9	1	27	1790	50	28	96.438988	119
