level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	135	2410	-1	
2	1	1	0	0	0	25	47	65	100	-1	
3	1	1	1	0	0	38	80	52	67	-1	
4	1	1	1	1	0	55	80	34	25	-1	
5	1	1	1	1	1	55	80	34	25	96.155067	35
4	1	1	1	2	0	38	122	52	25	-1	
5	1	1	1	2	1	38	122	52	25	96.702911	136
2	1	2	0	0	0	36	205	57	776	-1	
3	1	2	1	0	0	36	205	57	776	-1	
4	1	2	1	1	0	37	205	53	25	-1	
5	1	2	1	1	1	37	205	53	25	95.622025	176
4	1	2	1	2	0	36	247	52	24	-1	
5	1	2	1	2	1	36	247	52	24	96.954041	146
4	1	2	1	3	0	38	289	52	24	-1	
5	1	2	1	3	1	38	289	52	24	96.899170	126
4	1	2	1	4	0	54	331	36	24	-1	
5	1	2	1	4	1	54	331	36	24	96.805740	26
4	1	2	1	5	0	55	372	35	25	-1	
5	1	2	1	5	1	55	372	35	25	95.893562	38
4	1	2	1	6	0	56	414	34	24	-1	
5	1	2	1	6	1	56	414	34	24	96.851631	42
4	1	2	1	7	0	55	456	35	24	-1	
5	1	2	1	7	1	55	456	35	24	96.228516	42
4	1	2	1	8	0	56	498	35	24	-1	
5	1	2	1	8	1	56	498	35	24	96.907700	25
4	1	2	1	9	0	39	540	52	24	-1	
5	1	2	1	9	1	39	540	52	24	96.734810	162
4	1	2	1	10	0	58	581	33	24	-1	
5	1	2	1	10	1	58	581	33	24	96.326637	14
4	1	2	1	11	0	58	623	32	24	-1	
5	1	2	1	11	1	58	623	32	24	96.714554	15
4	1	2	1	12	0	39	664	52	25	-1	
5	1	2	1	12	1	39	664	52	25	96.854713	148
4	1	2	1	13	0	38	706	53	25	-1	
5	1	2	1	13	1	38	706	53	25	95.052765	165
4	1	2	1	14	0	58	748	35	24	-1	
5	1	2	1	14	1	58	748	35	24	96.663666	55
4	1	2	1	15	0	40	790	52	24	-1	
5	1	2	1	15	1	40	790	52	24	95.494743	113
4	1	2	1	16	0	57	831	33	25	-1	
5	1	2	1	16	1	57	831	33	25	83.750473	71
4	1	2	1	17	0	40	873	52	25	-1	
5	1	2	1	17	1	40	873	52	25	96.924286	107
4	1	2	1	18	0	58	915	35	25	-1	
5	1	2	1	18	1	58	915	35	25	95.981117	32
4	1	2	1	19	0	58	956	35	25	-1	
5	1	2	1	19	1	58	956	35	25	96.800591	97
2	1	3	0	0	0	58	1040	35	67	-1	
3	1	3	1	0	0	58	1040	35	67	-1	
4	1	3	1	1	0	58	1040	34	25	-1	
5	1	3	1	1	1	58	1040	34	25	96.958900	29
4	1	3	1	2	0	58	1083	35	24	-1	
5	1	3	1	2	1	58	1083	35	24	96.075531	30
2	1	4	0	0	0	57	1166	37	109	-1	
3	1	4	1	0	0	57	1166	37	109	-1	
4	1	4	1	1	0	57	1166	35	25	-1	
5	1	4	1	1	1	57	1166	35	25	96.480606	47
4	1	4	1	2	0	59	1208	34	25	-1	
5	1	4	1	2	1	59	1208	34	25	83.864853	31
4	1	4	1	3	0	59	1250	35	25	-1	
5	1	4	1	3	1	59	1250	35	25	95.216843	47
2	1	5	0	0	0	42	1433	56	866	-1	
3	1	5	1	0	0	42	1433	52	151	-1	
4	1	5	1	1	0	59	1433	34	25	-1	
5	1	5	1	1	1	59	1433	34	25	95.685745	30
4	1	5	1	2	0	42	1475	52	25	-1	
5	1	5	1	2	1	42	1475	52	25	96.856232	105
4	1	5	1	3	0	42	1517	52	25	-1	
5	1	5	1	3	1	42	1517	52	25	96.933891	165
4	1	5	1	4	0	42	1558	52	26	-1	
5	1	5	1	4	1	42	1558	52	26	96.874779	107
3	1	5	2	0	0	43	1601	52	66	-1	
4	1	5	2	1	0	61	1601	33	25	-1	
5	1	5	2	1	1	61	1601	33	25	81.008102	31
4	1	5	2	2	0	43	1643	52	24	-1	
5	1	5	2	2	1	43	1643	52	24	96.990074	149
3	1	5	3	0	0	43	1684	55	488	-1	
4	1	5	3	1	0	61	1684	36	26	-1	
5	1	5	3	1	1	61	1684	36	26	93.848991	47
4	1	5	3	2	0	46	1727	52	25	-1	
5	1	5	3	2	1	46	1727	52	25	96.855812	148
4	1	5	3	3	0	43	1769	52	25	-1	
5	1	5	3	3	1	43	1769	52	25	91.212791	103
4	1	5	3	4	0	43	1811	53	25	-1	
5	1	5	3	4	1	43	1811	53	25	94.379265	103
4	1	5	3	5	0	43	1853	52	25	-1	
5	1	5	3	5	1	43	1853	52	25	81.962173	143
4	1	5	3	6	0	44	1895	52	25	-1	
5	1	5	3	6	1	44	1895	52	25	96.976013	142
4	1	5	3	7	0	44	1937	53	25	-1	
5	1	5	3	7	1	44	1937	53	25	96.723190	182
4	1	5	3	8	0	44	1979	53	25	-1	
5	1	5	3	8	1	44	1979	53	25	95.211479	139
4	1	5	3	9	0	45	2021	51	25	-1	
5	1	5	3	9	1	45	2021	51	25	96.793846	156
4	1	5	3	10	0	44	2063	53	25	-1	
5	1	5	3	10	1	44	2063	53	25	96.819702	158
4	1	5	3	11	0	44	2105	53	25	-1	
5	1	5	3	11	1	44	2105	53	25	93.948669	136
4	1	5	3	12	0	44	2147	53	25	-1	
5	1	5	3	12	1	44	2147	53	25	96.853302	142
3	1	5	4	0	0	44	2191	54	67	-1	
4	1	5	4	1	0	63	2191	35	24	-1	
5	1	5	4	1	1	63	2191	35	24	96.926605	22
4	1	5	4	2	0	44	2233	53	25	-1	
5	1	5	4	2	1	44	2233	53	25	96.568306	137
3	1	5	5	0	0	59	2275	35	24	-1	
4	1	5	5	1	0	59	2275	35	24	-1	
5	1	5	5	1	1	59	2275	35	24	96.632530	25
