level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	120	2410	-1	
2	1	1	0	0	0	14	56	86	1586	-1	
3	1	1	1	0	0	14	91	86	1551	-1	
4	1	1	1	1	0	48	91	52	23	-1	
5	1	1	1	1	1	48	91	52	23	96.095795	217
4	1	1	1	2	0	48	133	52	24	-1	
5	1	1	1	2	1	48	133	52	24	96.533287	223
4	1	1	1	3	0	46	174	52	25	-1	
5	1	1	1	3	1	46	174	52	25	93.377930	223
4	1	1	1	4	0	45	216	52	25	-1	
5	1	1	1	4	1	45	216	52	25	96.301926	225
4	1	1	1	5	0	44	258	52	25	-1	
5	1	1	1	5	1	44	258	52	25	95.934067	225
4	1	1	1	6	0	45	300	52	24	-1	
5	1	1	1	6	1	45	300	52	24	96.507141	225
4	1	1	1	7	0	43	341	52	25	-1	
5	1	1	1	7	1	43	341	52	25	96.808647	229
4	1	1	1	8	0	42	383	51	24	-1	
5	1	1	1	8	1	42	383	51	24	96.347305	231
4	1	1	1	9	0	41	425	52	24	-1	
5	1	1	1	9	1	41	425	52	24	95.863541	233
4	1	1	1	10	0	39	542	52	24	-1	
5	1	1	1	10	1	39	542	52	24	96.090157	233
4	1	1	1	11	0	36	659	52	25	-1	
5	1	1	1	11	1	36	659	52	25	96.546875	233
4	1	1	1	12	0	35	701	53	24	-1	
5	1	1	1	12	1	35	701	53	24	95.742897	233
4	1	1	1	13	0	34	742	53	25	-1	
5	1	1	1	13	1	34	742	53	25	87.611458	233
4	1	1	1	14	0	32	858	53	24	-1	
5	1	1	1	14	1	32	858	53	24	96.350319	235
4	1	1	1	15	0	29	976	52	24	-1	
5	1	1	1	15	1	29	976	52	24	96.647911	235
4	1	1	1	16	0	28	1018	52	24	-1	
5	1	1	1	16	1	28	1018	52	24	94.394218	235
4	1	1	1	17	0	27	1059	53	25	-1	
5	1	1	1	17	1	27	1059	53	25	96.710335	237
4	1	1	1	18	0	26	1101	53	25	-1	
5	1	1	1	18	1	26	1101	53	25	96.799973	237
4	1	1	1	19	0	25	1143	53	25	-1	
5	1	1	1	19	1	25	1143	53	25	96.679306	237
4	1	1	1	20	0	24	1185	53	24	-1	
5	1	1	1	20	1	24	1185	53	24	96.632355	237
4	1	1	1	21	0	21	1301	53	24	-1	
5	1	1	1	21	1	21	1301	53	24	96.779175	239
4	1	1	1	22	0	20	1342	53	24	-1	
5	1	1	1	22	1	20	1342	53	24	95.986298	239
4	1	1	1	23	0	18	1383	55	25	-1	
5	1	1	1	23	1	18	1383	55	25	96.815407	239
4	1	1	1	24	0	17	1499	52	25	-1	
5	1	1	1	24	1	17	1499	52	25	96.092041	239
4	1	1	1	25	0	14	1617	53	25	-1	
5	1	1	1	25	1	14	1617	53	25	96.654251	239
