level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	130	2410	-1	
2	1	1	0	0	0	2	49	118	2188	-1	
3	1	1	1	0	0	41	85	79	2152	-1	
4	1	1	1	1	0	68	85	33	26	-1	
5	1	1	1	1	1	68	85	33	26	96.341499	61
4	1	1	1	2	0	69	125	33	27	-1	
5	1	1	1	2	1	69	125	33	27	96.863609	70
4	1	1	1	3	0	68	166	34	26	-1	
5	1	1	1	3	1	68	166	34	26	96.421745	86
4	1	1	1	4	0	68	207	31	25	-1	
5	1	1	1	4	1	68	207	31	25	96.330750	91
4	1	1	1	5	0	67	248	34	26	-1	
5	1	1	1	5	1	67	248	34	26	96.946579	99
4	1	1	1	6	0	67	288	33	25	-1	
5	1	1	1	6	1	67	288	33	25	89.931313	77
4	1	1	1	7	0	69	330	31	24	-1	
5	1	1	1	7	1	69	330	31	24	96.644753	17
4	1	1	1	8	0	67	370	33	25	-1	
5	1	1	1	8	1	67	370	33	25	96.874756	14
4	1	1	1	9	0	49	410	51	27	-1	
5	1	1	1	9	1	49	410	51	27	95.589714	160
4	1	1	1	10	0	49	451	51	26	-1	
5	1	1	1	10	1	49	451	51	26	96.961212	102
4	1	1	1	11	0	64	558	35	25	-1	
5	1	1	1	11	1	64	558	35	25	96.450783	25
4	1	1	1	12	0	66	665	30	24	-1	
5	1	1	1	12	1	66	665	30	24	89.056122	11
4	1	1	1	13	0	47	704	51	26	-1	
5	1	1	1	13	1	47	704	51	26	96.752365	149
4	1	1	1	14	0	46	746	52	26	-1	
5	1	1	1	14	1	46	746	52	26	96.620628	150
4	1	1	1	15	0	46	785	51	25	-1	
5	1	1	1	15	1	46	785	51	25	96.706100	148
4	1	1	1	16	0	45	827	52	25	-1	
5	1	1	1	16	1	45	827	52	25	96.942657	158
4	1	1	1	17	0	46	868	51	25	-1	
5	1	1	1	17	1	46	868	51	25	96.392990	137
4	1	1	1	18	0	45	909	51	25	-1	
5	1	1	1	18	1	45	909	51	25	96.721855	175
4	1	1	1	19	0	45	950	51	25	-1	
5	1	1	1	19	1	45	950	51	25	96.569054	182
4	1	1	1	20	0	45	991	51	25	-1	
5	1	1	1	20	1	45	991	51	25	90.510422	175
4	1	1	1	21	0	44	1033	55	24	-1	
5	1	1	1	21	1	44	1033	55	24	78.067734	171
4	1	1	1	22	0	60	1074	35	34	-1	
5	1	1	1	22	1	60	1074	35	34	96.940826	40
4	1	1	1	23	0	60	1115	32	24	-1	
5	1	1	1	23	1	60	1115	32	24	95.408028	41
4	1	1	1	24	0	62	1156	33	24	-1	
5	1	1	1	24	1	62	1156	33	24	96.309601	15
4	1	1	1	25	0	44	1198	51	33	-1	
5	1	1	1	25	1	44	1198	51	33	96.812172	126
4	1	1	1	26	0	44	1239	51	24	-1	
5	1	1	1	26	1	44	1239	51	24	94.796097	154
4	1	1	1	27	0	44	1280	76	24	-1	
5	1	1	1	27	1	44	1280	76	24	0.000000	154
4	1	1	1	28	0	60	1321	33	24	-1	
5	1	1	1	28	1	60	1321	33	24	92.832214	81
4	1	1	1	29	0	43	1363	51	24	-1	
5	1	1	1	29	1	43	1363	51	24	96.857071	144
4	1	1	1	30	0	61	1403	33	25	-1	
5	1	1	1	30	1	61	1403	33	25	96.947037	18
4	1	1	1	31	0	42	1446	49	24	-1	
5	1	1	1	31	1	42	1446	49	24	96.500961	141
4	1	1	1	32	0	41	1487	48	25	-1	
5	1	1	1	32	1	41	1487	48	25	96.317581	141
4	1	1	1	33	0	60	1528	32	25	-1	
5	1	1	1	33	1	60	1528	32	25	96.439575	17
4	1	1	1	34	0	59	1570	34	25	-1	
5	1	1	1	34	1	59	1570	34	25	96.844810	26
4	1	1	1	35	0	61	1611	33	25	-1	
5	1	1	1	35	1	61	1611	33	25	96.774857	17
4	1	1	1	36	0	42	1716	51	26	-1	
5	1	1	1	36	1	42	1716	51	26	86.757034	177
4	1	1	1	37	0	43	1757	47	27	-1	
5	1	1	1	37	1	43	1757	47	27	96.211090	171
4	1	1	1	38	0	43	1799	50	26	-1	
5	1	1	1	38	1	43	1799	50	26	96.733719	175
4	1	1	1	39	0	43	1839	50	27	-1	
5	1	1	1	39	1	43	1839	50	27	96.565041	175
4	1	1	1	40	0	43	1881	50	27	-1	
5	1	1	1	40	1	43	1881	50	27	96.535561	182
4	1	1	1	41	0	59	1921	34	27	-1	
5	1	1	1	41	1	59	1921	34	27	95.908333	38
4	1	1	1	42	0	42	1963	50	28	-1	
5	1	1	1	42	1	42	1963	50	28	96.185020	169
4	1	1	1	43	0	42	2005	51	27	-1	
5	1	1	1	43	1	42	2005	51	27	96.379791	109
4	1	1	1	44	0	43	2046	50	28	-1	
5	1	1	1	44	1	43	2046	50	28	96.495827	177
4	1	1	1	45	0	44	2129	50	28	-1	
5	1	1	1	45	1	44	2129	50	28	96.656036	176
4	1	1	1	46	0	59	2169	35	27	-1	
5	1	1	1	46	1	59	2169	35	27	96.440277	25
4	1	1	1	47	0	60	2211	33	26	-1	
5	1	1	1	47	1	60	2211	33	26	96.366699	42
