level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1715	2450	-1	
2	1	1	0	0	0	621	21	522	23	-1	
3	1	1	1	0	0	621	21	522	23	-1	
4	1	1	1	1	0	621	21	522	23	-1	
5	1	1	1	1	1	621	23	276	21	92.129524	NOMENCLATURE
5	1	1	1	1	2	913	21	230	22	91.084366	LIST—Continued
2	1	2	0	0	0	228	68	1277	12	-1	
3	1	2	1	0	0	228	68	1277	12	-1	
4	1	2	1	1	0	228	68	1277	12	-1	
5	1	2	1	1	1	228	68	1277	12	95.000000	 
2	1	3	0	0	0	275	134	107	21	-1	
3	1	3	1	0	0	275	134	107	21	-1	
4	1	3	1	1	0	275	134	107	21	-1	
5	1	3	1	1	1	275	135	53	20	96.489418	Part
5	1	3	1	1	2	339	134	43	20	96.723923	No.
2	1	4	0	0	0	450	106	105	70	-1	
3	1	4	1	0	0	450	106	105	70	-1	
4	1	4	1	1	0	450	106	105	21	-1	
5	1	4	1	1	1	450	106	105	21	96.668777	Number
4	1	4	1	2	0	483	137	41	22	-1	
5	1	4	1	2	1	483	137	41	22	95.631233	per
4	1	4	1	3	0	451	156	104	20	-1	
5	1	4	1	3	1	451	156	104	20	96.813118	machine
2	1	5	0	0	0	902	127	305	26	-1	
3	1	5	1	0	0	902	127	305	26	-1	
4	1	5	1	1	0	902	127	305	26	-1	
5	1	5	1	1	1	902	128	144	25	96.672279	Description
5	1	5	1	1	2	1055	128	45	20	96.493637	and
5	1	5	1	1	3	1108	127	99	21	96.493637	location
2	1	6	0	0	0	223	198	1310	13	-1	
3	1	6	1	0	0	223	198	1310	13	-1	
4	1	6	1	1	0	223	198	1310	13	-1	
5	1	6	1	1	1	223	198	1310	13	95.000000	 
2	1	7	0	0	0	212	337	255	1961	-1	
3	1	7	1	0	0	212	337	255	1961	-1	
4	1	7	1	1	0	212	337	255	1961	-1	
5	1	7	1	1	1	212	337	255	1961	95.000000	 
2	1	8	0	0	0	436	83	12	2198	-1	
3	1	8	1	0	0	436	83	12	2198	-1	
4	1	8	1	1	0	436	83	12	2198	-1	
5	1	8	1	1	1	436	83	12	2198	95.000000	 
2	1	9	0	0	0	535	337	19	697	-1	
3	1	9	1	0	0	535	337	19	697	-1	
4	1	9	1	1	0	535	337	19	697	-1	
5	1	9	1	1	1	541	942	13	92	0.000000	PENN
5	1	9	1	1	2	542	840	12	89	0.000000	NNER
5	1	9	1	1	3	541	766	12	64	0.000000	HEN
5	1	9	1	1	4	529	664	32	92	0.000000	NNVHE
5	1	9	1	1	5	541	614	12	40	2.087318	NN
